 0.000e+00
 0.000e+00
 8.300e-04
 0.000e+00
 0.000e+00
 1.200e-04
 0.000e+00
 0.000e+00
 0.000e+00
-7.000e-05
 0.000e+00
 0.000e+00
 0.000e+00
 0.000e+00
 0.000e+00
 0.000e+00
 0.000e+00
 0.000e+00
 0.000e+00
 0.000e+00
 0.000e+00
